timestamp,activeOrders, sells,buys, digest
Tue Nov 11 02:56:18 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 02:59:19 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:02:20 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:05:21 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:08:22 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:11:23 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:14:24 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:17:25 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:20:26 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:23:27 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:26:28 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:29:29 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:32:30 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:35:31 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:38:32 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:41:33 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:44:34 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:47:35 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:50:36 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:53:37 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:56:38 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 03:59:39 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:02:40 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:05:41 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:08:42 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:11:43 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:14:44 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:17:45 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:20:46 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:23:47 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:26:48 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:29:49 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:32:50 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:35:51 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:38:52 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:41:53 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:44:54 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:47:55 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:50:56 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:53:57 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 04:56:58 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:00:00 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:03:00 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:06:01 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:09:02 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:12:03 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:15:04 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:18:05 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:21:06 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:24:07 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:27:08 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:30:09 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:33:10 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:36:11 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:39:12 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:42:13 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:45:14 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:48:15 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:51:16 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:54:17 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 05:57:18 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:00:19 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:03:20 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:06:21 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:09:22 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:12:23 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:15:24 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:18:25 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:21:26 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:24:27 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:27:28 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:30:29 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:33:30 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:36:31 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:39:32 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:42:33 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:45:34 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:48:35 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:51:36 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:54:37 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 06:57:38 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:00:39 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:03:40 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:06:41 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:09:42 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:12:43 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:15:44 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:18:45 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:21:46 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:24:47 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:27:48 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:30:49 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:33:50 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:36:51 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:39:52 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:42:53 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:45:54 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:48:55 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:51:56 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:54:57 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 07:57:58 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 08:00:59 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 08:04:00 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 08:07:01 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 08:10:02 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 08:13:03 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 08:16:04 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 08:19:05 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 08:22:06 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
Tue Nov 11 08:25:07 EST 2014 , 4 , 2 , 2 , 140021 : { BUY 2595.24@0.80470892} 140020 : { BUY 2595.24@0.80470892} 140019 : { SELL 22307.85@0.8079342} 140018 : { SELL 22307.85@0.8079342} 
